State,Town,Title,K1876,List_K1876,K1882,List_K1882,K1890,List_K1890,C1875,List_C1875,C1890,List_C1890,W1885,List_W1885,W1894,List_W1894,N1890,List_N1890,S1894,List_S1894,A1878,List_A1878,A1882,List_A1882,A1883,List_A1883,A1889,List_A1889,X1870,X1880,X1890,X1900,Latitude,Longitude,LCCN,Start,End,ChronAm
New York,Victor,Herald.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2437,2804,2620,2249,42.98,-77.41,NA,NA,NA,0
Ohio,Ashtabula,News.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1999,4445,8338,12949,41.87722222,-80.79694444,NA,NA,NA,0
Ohio,Ashtabula,Telegraph.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1999,4445,8338,12949,41.87722222,-80.79694444,sn83035216,1858-07-03,1880-12-24,1
Ohio,Attica,Journal.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,370,663,682,694,41.06472222,-82.88472222,NA,NA,NA,0
Ohio,Bellaire,Democrat.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Pittsburgh,4033,8025,9934,9912,40.01666667,-80.75,NA,NA,NA,0
Ohio,Bellevue,Gazette.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1219,2169,3052,4101,41.27583333,-82.84222222,NA,NA,NA,0
Ohio,Bellville,Star.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Cincinnati,0,NA,0,NA,0,NA,720,971,941,1039,40.62555556,-82.51805556,NA,NA,NA,0
Ohio,Berea,Advertiser.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1628,1682,2533,2510,41.37,-81.8625,NA,NA,NA,0
Ohio,Beverly,Dispatch.,0,NA,1,Cleveland,1,Cincinnati,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,814,834,795,712,39.54888889,-81.63611111,NA,NA,NA,0
Ohio,Bowling Green,Democrat.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,906,1539,3467,5067,41.37388889,-83.65083333,NA,NA,NA,0
Ohio,Bradford,Free Press.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,409,1373,1338,1254,40.12777778,-84.43,NA,NA,NA,0
Ohio,Caldwell,Republican.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,318,602,1248,927,39.7475,-81.51611111,NA,NA,NA,0
Ohio,Cambridge,Herald.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2193,2883,4361,8241,40.025,-81.58666667,NA,NA,NA,0
Ohio,Cardington,Independent.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Cincinnati,0,NA,0,NA,0,NA,918,1365,1428,1354,40.49916667,-82.89361111,NA,NA,NA,0
Ohio,Celina,Independent.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,859,1346,2702,2815,40.55138889,-84.57,NA,NA,NA,0
Ohio,Celina,Observer.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Cincinnati,0,NA,0,NA,0,NA,859,1346,2702,2815,40.55138889,-84.57,NA,NA,NA,0
Ohio,Centerburg,Gazette.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,1,Detroit,0,NA,0,NA,0,NA,0,NA,0,NA,1,Pittsburgh,0,400,588,706,40.30444444,-82.69555556,NA,NA,NA,0
Ohio,Columbiana,Register.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,870,1223,1112,1339,40.88555556,-80.68833333,NA,NA,NA,0
Ohio,Conneaut,Herald.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1163,1256,3241,7133,41.94722222,-80.55555556,NA,NA,NA,0
Ohio,Creston,Journal.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,584,893,40.98111111,-81.89916667,NA,NA,NA,0
Ohio,Cuyahoga Falls,Reporter.,0,NA,1,Cleveland,1,Cleveland,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1861,2294,2614,3186,41.14555556,-81.49666667,NA,NA,NA,0
Ohio,Dover,Argus.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1593,2208,3470,5422,40.52666667,-81.47777778,NA,NA,NA,0
Ohio,Dover,Reporter.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1593,2208,3470,5422,40.52666667,-81.47777778,NA,NA,NA,0
Ohio,Dresden,Doings.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Cincinnati,0,NA,0,NA,0,NA,1156,1204,1247,1600,40.12138889,-82.01305556,NA,NA,NA,0
Ohio,Edgerton,Herald.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,690,782,967,1043,41.44944444,-84.74694444,NA,NA,NA,0
Ohio,Elmore,Tribune.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1131,1044,1198,1025,41.47,-83.29222222,NA,NA,NA,0
Ohio,Findlay,Republican.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3315,4633,18553,17613,41.04277778,-83.64222222,NA,NA,NA,0
Ohio,Fredericktown,Free Press.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,690,850,847,890,40.47972222,-82.56194444,NA,NA,NA,0
Ohio,Freeport,Press.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,387,672,690,40.21111111,-81.26638889,NA,NA,NA,0
Ohio,Galion,Inquirer.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3523,5635,6326,7282,40.73305556,-82.78861111,NA,NA,NA,0
Ohio,Galion,Sun-Review.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3523,5635,6326,7282,40.73305556,-82.78861111,NA,NA,NA,0
Ohio,Geneva,Times.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1090,1903,2194,2342,41.805,-80.94805556,NA,NA,NA,0
Ohio,Harrisville,Observer.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,258,318,252,256,40.18194444,-80.88694444,NA,NA,NA,0
Ohio,Hillsboro,Highland News.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Cincinnati,0,NA,0,NA,2818,3234,3620,4535,39.20583333,-83.61388889,NA,NA,NA,0
Ohio,Holgate,Times.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,595,1134,1237,41.25083333,-84.1325,NA,NA,NA,0
Ohio,Huron,Reporter.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,697,1038,1380,1708,41.39972222,-82.565,NA,NA,NA,0
Ohio,Lancaster,Journal.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4725,6803,7555,8991,39.71666667,-82.6,NA,NA,NA,0
Ohio,Lebanon,Western Star.,0,NA,1,Cleveland,1,Cincinnati,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Cincinnati,0,NA,0,NA,2749,2703,3050,2867,39.42666667,-84.2125,NA,NA,NA,0
Ohio,Liberty Center,Press.,0,NA,1,Cleveland,0,NA,0,NA,1,Fort Wayne,0,NA,0,NA,0,NA,0,NA,0,NA,1,Fort Wayne,0,NA,0,NA,0,504,500,606,41.44388889,-84.00833333,NA,NA,NA,0
Ohio,Lorain,Times.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1595,4863,16028,41.44833333,-82.16888889,NA,NA,NA,0
Ohio,Madison,Index.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,757,793,738,768,41.77166667,-81.05305556,NA,NA,NA,0
Ohio,Martins Ferry,News.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1835,3819,6250,7760,40.09916667,-80.72527778,NA,NA,NA,0
Ohio,Monroeville,Spectator.,0,NA,1,Cleveland,1,Cleveland,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1344,1221,0,1211,41.24388889,-82.69805556,NA,NA,NA,0
Ohio,New Carlisle,Sun.,0,NA,1,Cleveland,0,NA,0,NA,1,Fort Wayne,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,818,958,995,39.94027778,-84.02972222,NA,NA,NA,0
Ohio,New Concord,Enterprise.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Pittsburgh,488,514,719,675,39.99444444,-81.73638889,NA,NA,NA,0
Ohio,New London,Record.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,678,1011,1096,1180,41.08583333,-82.39722222,NA,NA,NA,0
Ohio,New Washington,Herald.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,273,675,704,824,40.96138889,-82.85555556,NA,NA,NA,0
Ohio,Newark,Pen.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6698,9600,14270,18157,40.06305556,-82.41666667,NA,NA,NA,0
Ohio,Newton Falls,Echo.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,575,698,732,41.18888889,-80.96972222,NA,NA,NA,0
Ohio,Norwalk,Experiment.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4498,5704,7195,7074,41.24305556,-82.61138889,NA,NA,NA,0
Ohio,Oak Harbor,Exponent.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,987,1681,1631,41.51277778,-83.14666667,NA,NA,NA,0
Ohio,Paulding,Democrat.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,454,1879,2080,41.14166667,-84.58138889,NA,NA,NA,0
Ohio,Pemberville,Independent.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,644,843,1081,41.41138889,-83.45861111,NA,NA,NA,0
Ohio,Petersburg,Press.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Ohio,Port Clinton,Reporter.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Cincinnati,0,NA,0,NA,0,NA,543,1600,2049,2450,41.50972222,-82.94027778,NA,NA,NA,0
Ohio,Quaker,Independent.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,594,845,878,39.96972222,-81.29888889,NA,NA,NA,0
Ohio,Ravenna,Republican.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2188,3255,3417,4003,41.15861111,-81.24333333,NA,NA,NA,0
Ohio,Rock Creek,Banner.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,491,558,448,478,41.66083333,-80.85361111,NA,NA,NA,0
Ohio,Rushville,Times.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,221,227,291,257,39.765,-82.43138889,NA,NA,NA,0
Ohio,Shawnee,Banner.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Ohio,Shelby,Press.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1807,1871,1977,4685,40.88472222,-82.65944444,NA,NA,NA,0
Ohio,Shiloh,Review.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Ohio,Sidney,Democrat.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2808,3823,4850,5688,40.28416667,-84.15555556,NA,NA,NA,0
Ohio,Smithfield,Times.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,515,559,639,503,40.27083333,-80.78055556,NA,NA,NA,0
Ohio,South Cleveland,Advocate.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Ohio,South Toledo,New Era.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Fort Wayne,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Ohio,Springfield,Monthly.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,12652,20730,31895,38253,39.92694444,-83.80416667,NA,NA,NA,0
Ohio,Sycamore,Star.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,272,722,853,40.95027778,-83.17083333,NA,NA,NA,0
Ohio,Toledo,News.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Chicago Union,0,NA,0,NA,31584,50137,81434,131822,41.66555556,-83.57527778,NA,NA,NA,0
Ohio,Toledo,News.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Fort Wayne,0,NA,0,NA,31584,50137,81434,131822,41.66555556,-83.57527778,NA,NA,NA,0
Ohio,Uhrichsville,Democrat.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1541,2790,3842,4582,40.39527778,-81.34916667,NA,NA,NA,0
Ohio,Urbana,News.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4276,6252,6510,6808,40.11083333,-83.75138889,NA,NA,NA,0
Ohio,Utica,Herald.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,384,702,763,826,40.2375,-82.44666667,NA,NA,NA,0
Ohio,Wapakoneta,Republican.,0,NA,1,Cleveland,1,Cincinnati,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Cincinnati,0,NA,0,NA,2150,2765,3616,3915,40.57583333,-84.19277778,NA,NA,NA,0
Ohio,Wauseon,Expositor.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1474,1905,2060,2148,41.55222222,-84.13916667,NA,NA,NA,0
Ohio,Waynesburg,Enterprise.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,425,622,510,613,40.66777778,-81.25694444,NA,NA,NA,0
Ohio,West Unity,Eagle.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,537,881,872,897,41.58611111,-84.435,NA,NA,NA,0
Ohio,Westerville,Review.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,741,1148,1329,1462,40.12361111,-82.92138889,NA,NA,NA,0
Ohio,Willoughby,Independent.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,867,1001,1219,1753,41.64583333,-81.40972222,NA,NA,NA,0
Ohio,Willshire,Independent.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,268,508,566,560,40.74777778,-84.79222222,NA,NA,NA,0
Ohio,Wilmington,Democrat.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2023,2745,3079,3613,39.44583333,-83.82916667,NA,NA,NA,0
Ohio,Wilmot,Enterprise.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,412,0,354,40.65638889,-81.63388889,NA,NA,NA,0
Ohio,Xenia,Republican.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6377,7026,7301,8696,39.68472222,-83.92972222,NA,NA,NA,0
Ohio,Yellow Springs,Review.,0,NA,1,Cleveland,1,Cincinnati,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1435,1377,1375,1371,39.8,-83.9,NA,NA,NA,0
Pennsylvania,Butler,Eagle.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1935,3163,8734,10853,40.86055556,-79.89472222,NA,NA,NA,0
Pennsylvania,Canonsburg,Herald.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,New York,0,NA,0,NA,0,NA,641,699,2113,2714,40.26194444,-80.185,NA,NA,NA,0
Pennsylvania,Cochranton,Times.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,459,645,655,640,41.51944444,-80.04888889,NA,NA,NA,0
Pennsylvania,Conneautville,Independent.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NY Union,0,NA,1000,941,757,920,41.75805556,-80.36944444,NA,NA,NA,0
Pennsylvania,Duke Center,News.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
Pennsylvania,East Brady,Times.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,728,1242,1228,1233,40.98444444,-79.61527778,NA,NA,NA,0
Pennsylvania,Edinboro,Paper.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,801,876,1107,691,41.88222222,-80.13166667,NA,NA,NA,0
Pennsylvania,Emporium,Press.,0,NA,1,Cleveland,1,Cleveland,1,Chicago,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,898,1156,2147,2463,41.51138889,-78.23638889,sn83032040,1898-02-17,1911-04-13,1
Pennsylvania,Greenville,News Times.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1848,3007,3674,4814,41.405,-80.38666667,NA,NA,NA,0
Pennsylvania,Indiana,Era.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1605,1907,1963,4142,40.61666667,-79.15,NA,NA,NA,0
Pennsylvania,Jamestown,Telephone.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,572,974,822,834,41.48638889,-80.43833333,NA,NA,NA,0
Pennsylvania,Karns,Record.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,701,427,0,40.995,-79.72583333,NA,NA,NA,0
Pennsylvania,Mckeesport,Record.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2523,8212,20741,34227,40.34388889,-79.84888889,NA,NA,NA,0
Pennsylvania,Mill Village,Herald.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,388,320,321,41.87611111,-79.9725,NA,NA,NA,0
Pennsylvania,Monongahela,Record.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1078,2904,4096,5173,40.20055556,-79.92833333,NA,NA,NA,0
Pennsylvania,Monongahela,Republican.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NY Union,1,NY Union,1,NY Union,1078,2904,4096,5173,40.20055556,-79.92833333,NA,NA,NA,0
Pennsylvania,Pittsburgh,People's Advocate.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,86076,156389,238617,321616,40.43972222,-79.97638889,NA,NA,NA,0
Pennsylvania,Punxsutawney,Spirit.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,553,674,2792,4375,40.94555556,-78.97527778,NA,NA,NA,0
Pennsylvania,Sandy Lake,News.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Cincinnati,0,NA,0,NA,0,NA,428,730,721,632,41.35111111,-80.08333333,NA,NA,NA,0
Pennsylvania,St. Petersburg,Record.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1044,655,482,41.16083333,-79.65388889,NA,NA,NA,0
Pennsylvania,Tionesta,Democrat.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,320,469,677,815,41.495,-79.45583333,NA,NA,NA,0
Pennsylvania,Waterford,Leader.,0,NA,1,Cleveland,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,790,784,838,767,41.94361111,-79.98388889,NA,NA,NA,0
Pennsylvania,Wattsburg,Occasional.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,286,389,382,351,42.00277778,-79.80944444,NA,NA,NA,0
Pennsylvania,Waynesburg,Democrat.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1272,1208,2101,2544,39.89638889,-80.18638889,NA,NA,NA,0
Pennsylvania,West Middlesex,Beacon.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,888,918,966,930,41.17361111,-80.45694444,NA,NA,NA,0
West Virginia,Ripley,Herald.,0,NA,1,Cleveland,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Pittsburgh,226,425,417,579,38.82111111,-81.71416667,NA,NA,NA,0
Colorado,Poncha Springs,Herald.,0,NA,1,Kansas City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,170,101,97,38.51333333,-106.0755556,NA,NA,NA,0
Iowa,Hamburg,News.,0,NA,1,Kansas City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1431,2036,1634,2079,40.60583333,-95.655,NA,NA,NA,0
Kansas,Atwood,Pioneer.,0,NA,1,Kansas City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,450,486,39.80888889,-101.0413889,NA,NA,NA,0
Kansas,Belle Plaine,News.,0,NA,1,Kansas City,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,348,659,551,37.39416667,-97.27916667,NA,NA,NA,0
